,Operating_Cash_Flow_(ttm),Gross_Profit_(ttm),Enterprise_Value,Revenue_(ttm),EBITDA,Market_Cap_(intraday),Float_8,Operating_Margin_(ttm),Return_on_Assets_(ttm),Profit_Margin,Quarterly_Revenue_Growth_(yoy),Price/Book_(mrq),Revenue_Per_Share_(ttm),Enterprise_Value/Revenue,PEG_Ratio_(5_yr_expected),Current_Ratio_(mrq),50-Day_Moving_Average_3,Diluted_EPS_(ttm),Enterprise_Value/EBITDA,Total_Cash_Per_Share_(mrq),Beta_(5Y_Monthly),Forward_Annual_Dividend_Rate_4,Book_Value_Per_Share_(mrq),Price/Sales_(ttm),Forward_P/E,200-Day_Moving_Average_3,LogReturn,Cost_of_Equity
DFS,0.10997682536888732,0.08999630860095978,0.014659832164656775,0.02638536811404584,0.10305219934750816,0.01896938535001266,0.028421511237648463,0.6841974696105185,0.21369666547149513,0.7125103562551782,0.2661330665332666,0.0035428184587611416,0.08092898422112074,0.026906442066924652,0.21024221453287195,0.01444996892479801,0.03775102466542287,0.32625452257354104,0.8062028176049223,0.01751888866781963,0.25622775800711745,0.11168607158257872,0.23664781184876454,0.037194712077078196,0.01898053028079444,0.03932050170124758,0.4016757413223051,4.17663206601642
FITB,0.0829299774120684,0.07050572166851238,0.015485910388850563,0.019352904298525368,0.08695837552030601,0.013225319284523324,0.08274166706772479,0.6091954022988506,0.1462889924704195,0.6573115161557581,0.3291645822911456,0.0017375606453796685,0.01852773749485942,0.024402458456635558,0.21937716262975776,0.07656929770043505,0.0064785297703868015,0.24044360547428034,0.8081826334729648,0.0027446599019472807,0.1779359430604982,0.05648986632169039,0.1528133373027687,0.046381357831055334,0.024850797377947362,0.008072586563479884,0.3375871146389226,2.9767893405550625
GL,0.040237319956584236,0.0227390180878553,0.006898539081533746,0.011339166462234578,0.06916109798627518,0.005490908138590871,0.007956148727548134,0.4336392954601836,0.28296880602366437,0.47669842584921296,0.29614807403701854,0.005235247658806274,0.1108850457782299,0.04757568859549283,0.12131487889273355,0.07259167184586698,0.03677777614549514,0.27096114519427406,0.8095108356321447,0.0012651963860277427,0.02491103202846978,0.038378611470461406,0.20381065793390893,0.04212413174994398,0.03404754916348693,0.04254369871238908,0.3724751026832835,0.6316421953351399
GS,0.12916189973305173,0.2898486526393504,0.06413720233677096,0.11625371384959249,0.1070086623917201,0.09991008528803261,0.03997071853572415,0.49946249896634415,0.12226604517748296,0.545049710024855,0.24212106053026516,0.0012411147466997634,0.2649942641934157,0.06624174823582973,0.09134948096885813,0.03837787445618396,0.11852697918349958,0.3978291647003304,0.8144921613368299,1.0,0.23843416370106757,0.47391116860715826,1.0000000000000002,0.05736051982971095,0.04603267782017415,0.13837230635799583,0.41710947745495297,3.903940537502474
HBAN,0.049400099738918714,0.06415651531930602,0.01548591038885056,0.016708915964783168,0.09927224659691755,0.01156669838415406,0.17930844071136734,0.6510377904572894,0.14951595553961994,0.6790596520298261,0.304152076038019,0.0013765090827033738,0.0034847730568602405,0.024402458456635558,0.27508650519031136,0.07479801118707272,0.0007161640052298335,0.2251061821613969,0.8081826334729648,0.004132294647913191,0.13879003558718866,0.02630444156964209,0.11771360523965467,0.047949809545149005,0.02406809509832697,0.0006713256388017879,0.3017143929794174,2.3768679778243857
HIG,0.05629381912053742,0.06725729051310447,0.018975348638193456,0.06124785346307956,0.09359883001462482,0.015320419369200283,0.03547971194739469,0.3753411064252047,0.18501254930082467,0.42398508699254356,0.3471735867933967,0.002504795216066795,0.15428237484037138,0.01843842476667425,0.21024221453287195,0.026103169670602857,0.022942956618824464,0.2585338996381942,0.8062028176049223,0.005596453368840458,0.04982206405693951,0.0728762397585166,0.21816016671628463,0.017477033385615057,0.024899716270423637,0.02558125959036627,0.3990742514302948,1.013410335254662
IVZ,0.023438645897503597,0.026799557032115173,0.0,0.012647531823261645,0.07177410282371471,0.0026887117753354346,0.038030441577652875,0.42942197965765316,0.1799928289709573,0.4940969345484673,0.25462731365682845,2.2565722667268473e-05,0.019848055236899628,0.011609378556794902,0.07716262975778546,0.08747669359850839,0.0026957147684035783,0.22361176655655188,0.8024497950935985,0.0011172500344357888,0.23843416370106757,0.03406640793445451,0.1593033640964573,0.025319291956083352,0.030867821152529104,0.00246430715858296,0.26648519654855024,3.903940537502474
JPM,0.34926222535128637,0.9157622739018089,0.15036894085594277,0.3655518303486249,0.38251771852851835,0.3948477997084319,0.3629508420953978,0.6275531299098651,0.14664754392255286,0.7021541010770507,0.38619309654827416,0.0025273609387340633,0.09155645981688708,0.0738902799908946,0.10622837370242214,0.014978247358607833,0.04997722965726961,0.33529966965549796,0.8126576530554326,0.25585535948412635,0.1316725978647687,0.1720569210866753,0.3762727002083954,0.0663231010531033,0.03169944232462577,0.05240926679565014,0.40074351342676345,2.267791366418807
KEY,0.06497697204376779,0.06253229974160207,0.02707720251141752,0.01436476135960967,0.09344133198335022,0.005892468988153956,0.11491328279156715,0.5239394691143637,0.13087128002868412,0.5847141673570837,0.191095547773887,0.0011508518560306895,0.007553949048721887,0.029774641475073978,0.0944636678200692,0.046861404599129894,0.00046642476238045565,0.22463426144407744,0.8068521608827437,0.001005014871159134,0.19572953736654808,0.03492884864165589,0.12027389103899971,0.0318171633430428,0.030378632227766357,0.0013509907265327904,0.2278919665576099,3.249480869069008
LNC,0.12438029863005662,0.0,0.003545325148231267,0.03843323248017009,0.0,0.00027934667795692907,0.018204661224096925,0.0,0.06848332735747578,0.0,0.0700350175087544,0.0007898002933543948,0.18685742732841276,0.0036421579786023216,0.04712802768166089,0.9967371037911745,0.005799092124399522,0.0015730690577316353,0.8147350974582525,0.020181922996474796,0.12170818505338081,0.07718844329452351,0.16906817505209887,0.0013443871835088512,0.0,0.007563880178797783,0.15416204580871853,2.1150841104509985
MA,0.175687171814955,0.1769656699889258,0.3304312896775151,0.06127511107476762,0.218022274721566,0.3226890609586829,0.11514885166506666,0.752914909451749,0.904983865184654,0.78490057995029,0.3531765882941471,0.15229606228139456,0.046081253652518334,0.362394718870931,0.05328719723183391,0.01444996892479801,0.13802867594129659,0.29172565675633166,0.8291387119844702,0.0034741884632455353,0.14234875444839862,0.09788702026735663,0.10157785055075916,0.35671073269101494,0.14073965365424124,0.14669924611381677,0.4527428357714144,2.431406283527174
MET,0.13432485552524276,0.12270210409745294,0.05469056995904537,0.19036716002943824,0.11036112048599393,0.03809590320637608,0.0786559402617601,0.32977755726453317,0.2392255288633919,0.3540803645401823,0.31765882941470736,0.0022791379893941106,0.192290210168611,0.01434099704074664,0.009688581314878892,0.014325668116842761,0.017360550013956016,0.22109485606418125,0.8062368740705423,0.004513894203053817,0.23772241992882565,0.08926261319534283,0.1875260494194701,0.011203226529240419,0.02015458370022502,0.02217459470278204,0.41541525887037956,3.893032876361917
MS,0.25040335592126495,0.3556293835363603,0.08444510422033409,0.14195764167143676,0.22972212847339413,0.1278011051652947,0.1590444515931295,0.534854874720913,0.4322696306920043,0.5310687655343829,0.29314657328664334,0.002617623829403137,0.06233631306681673,0.06788071932620077,0.11384083044982699,0.019484151646985703,0.028529035859617163,0.2576687116564418,0.8093496350282102,0.17622961273767074,0.21708185053380785,0.1461836998706339,0.24828818100625188,0.06318619762491597,0.05498483514333235,0.032219460938021215,0.46179607548140866,3.576710703285742
MTB,0.05925665170582887,0.06932447397563678,0.018376310940733685,0.022269468749148195,0.09104983687703902,0.01618464815412953,0.017817112432210628,0.6563301083271315,0.15417712441735387,0.6682891466445733,0.5127563781890945,0.0011057204106961526,0.1108850457782299,0.03551104029137264,0.04152249134948097,0.0264449968924798,0.04370436749864112,0.34764826175869123,0.8101828832203793,0.0894157139431784,0.03202846975088969,0.22380336351875812,0.5111342661506402,0.05086264844275151,0.024704040700518543,0.05404379878577623,0.2900338770658395,0.7407188067407173
NTRS,0.04984012438029863,0.0626061277224068,0.01837631094073369,0.015427808215444162,0.07989139385757679,0.010597714594990966,0.02282231774441537,0.47953361448772014,0.12979562567228398,0.5218516984258492,0.28564282141070535,0.002391966602730453,0.06305058332070734,0.035511040291372635,0.0560553633217993,0.10329397141081417,0.02413656329420752,0.25680352367468934,0.8101828832203793,0.018692256283893746,0.1316725978647687,0.1289348857266063,0.23882107770169694,0.050638583912166704,0.04397808433617063,0.030593268396824337,0.271188772216129,2.267791366418807
PFG,0.034153656604769864,0.09420450350682909,0.012557087593981681,0.03543489519448306,0.08392395095061313,0.012806299267587931,0.02745643875589239,0.397998842305466,0.11724632484761563,0.4577464788732395,0.05002501250625316,0.0030689382827485054,0.11750827904157916,0.017983155019348968,0.21024221453287195,0.020820385332504663,0.024239397100086674,0.3465471134182791,0.8062527670878318,0.009810373590045761,0.20996441281138795,0.11168607158257872,0.2114617445668354,0.02106206587497199,0.038156736131493986,0.02908799786510107,0.4227559186068899,3.4676340918801642
PNC,0.10545923905072019,0.16515319306016982,0.05043792624675812,0.05470602665794423,0.10082123973450333,0.04315033216065926,0.04695546228491676,0.5823203506160588,0.14377913230548584,0.6444697597348799,0.2896448224112056,0.0013765090827033738,0.10610159953247764,0.040063737764625545,0.060899653979238744,0.07921068986948415,0.043300377546973016,0.3275916312726129,0.8110774330506647,0.00847375482738742,0.14234875444839862,0.2604570935748167,0.45311104495385535,0.050414519381581896,0.03032971333529008,0.05439822536526785,0.3262043792872213,2.431406283527174
PRU,0.06452814690956028,0.0862310815799188,0.04110306766680929,0.17207730258674733,0.08009899876251547,0.026791092332806646,0.04284820499051392,0.30546597204994624,0.10828253854428109,0.3685791217895609,0.30865432716358177,0.0014442062507051792,0.37098764096015235,0.010471204188481676,0.19480968858131487,0.0355811062771908,0.02900647852977039,0.22337580619789213,0.8086072040776943,0.03653254564655106,0.24555160142348753,0.2151789564467443,0.3171181899374814,0.007618194039883487,0.01966539477546228,0.03432100206818333,0.3516660870827224,4.013017148908053
PYPL,0.09061574114817096,0.09878183831672205,0.06922116367002279,0.07348652111102025,0.11744853189335133,0.06966207781550897,0.1375139631550018,0.4116430993136525,0.23269989243456435,0.4354805302402652,0.3261630815407704,0.008484711722892928,0.04569165169585073,0.06077851126792624,0.020761245674740483,0.016935985083903045,0.021540009695758842,0.2311624980336637,0.815720464530191,0.00482101042256539,0.2206405693950178,0.02958171625700733,0.13688597796963384,0.06453058480842483,0.05542510517561882,0.026240076055774234,0.24887429175127537,3.6312490089885303
RF,0.09067441110035494,0.06400885935769658,0.01466681802701782,0.016790688799847353,0.09915974800314997,0.012762651349157158,0.11544774550456068,0.6469031671214753,0.15453567586948724,0.6641466445733224,0.327663831915958,0.0017826920907142055,0.00945866972576351,0.02595037559754155,0.03598615916955017,0.06401491609695462,0.0034449324969517115,0.23139845839232345,0.8081894447660888,0.005320967058979578,0.17437722419928825,0.040965933592065545,0.13167609407561776,0.050414519381581896,0.023774581743469324,0.0037610914670758557,0.35880963505489505,2.922251034852274
RJF,0.03519170406876119,0.08763381321520858,0.01871687173083472,0.027393899746504212,0.09037626279671504,0.016027515647778757,0.021023888710171766,0.44108161746464897,0.31237002509860157,0.4975144987572494,0.32566283141570784,0.004129527248110121,0.10579857578840283,0.04338720692010016,0.03702422145328719,0.07343070229956496,0.03379192313907538,0.27536573855592267,0.8077398994199048,0.03560915634868405,0.1245551601423488,0.07201379905131523,0.22313188448943141,0.04302038987228321,0.03551511593777516,0.03868253385816265,0.44721335631719705,2.15871475501323
SCHW,0.09959224383232129,0.16168327796234774,0.05554983102945414,0.05358846457873361,0.15689053886826415,0.10051242656237724,0.18564093731081668,0.6574051103944432,0.2594478307637146,0.6790596520298261,0.24362181090545273,0.00884576328556922,0.016926040561892598,0.06833598907352606,0.07647058823529411,0.06808576755748913,0.017874719043351795,0.23997168475696087,0.8101556380478835,0.02273782376018407,0.07117437722419928,0.042690815006468305,0.1286394760345341,0.12704458884158637,0.08130319929556795,0.023212856094469273,0.3787345474675279,1.3406401694713952
STT,0.1202440670010854,0.10232558139534885,0.01870290000611263,0.03047400986725543,0.10664866689166388,0.01615845940307107,0.035003508203116096,0.5294798643843546,0.13517389745428468,0.5662800331400166,0.31465732866433216,0.0012411147466997634,0.0687863899049804,0.02754381971318006,0.10657439446366782,0.05003107520198881,0.023012736701385317,0.27103979864716066,0.8083234001975275,0.15811383706515253,0.3131672597864769,0.11858559724018974,0.2896397737421852,0.04167600268877436,0.028715389883573028,0.027286676896390687,0.302211569068492,5.049244957261043
SYF,0.11261697321716682,0.07404946474713918,0.01685513941161574,0.017962766102434108,0.09794476319046014,0.008773231604584777,0.049490993923336266,0.6421896965186471,0.18823951237002506,0.6653893951946976,0.22761380690345173,0.0015119034187069842,0.03069197636414795,0.031550193489642615,0.12131487889273355,0.07896208825357365,0.008972249562956324,0.2561742960515967,0.8089523095959767,0.015447639745532276,0.31672597864768687,0.040103492884864166,0.17424828818100627,0.02263051758906565,0.015018099990216222,0.009110847955167124,0.36277515686046624,5.103783262963832
TFC,0.16952682683563616,0.17711332595053528,0.06130268868377621,0.05784065200207158,0.11184610192372597,0.03423742721709602,0.16537694819257884,0.6001819234267759,0.1423449264969523,0.6202361226180613,0.2736368184092046,0.0006544059573507844,0.02902534577173653,0.03646710676075575,0.07633217993079583,0.07352392790553139,0.00838830045099969,0.24697184206386663,0.8093746097696648,0.014207951351158318,0.12099644128113879,0.08926261319534283,0.21125334921107475,0.036074389424154155,0.02264944721651501,0.011408366135165788,0.24899279242906036,2.1041764493104402
TROW,0.02857226671360263,0.039128829826504244,0.01781394902066942,0.014037670019352905,0.08786140173247835,0.019807425383883442,0.02473219871880929,0.546597204994625,0.47257081391179634,0.5918599834299918,0.3151575787893947,0.005528602053480764,0.053007510659942414,0.08422490325517869,0.9999999999999998,0.02408328154133002,0.03824315787927311,0.26105081013056475,0.8088751149405714,0.005065887142441727,0.2135231316725979,0.21000431220353602,0.2071449836260792,0.0929867801926955,0.06868212503668916,0.0424936620188138,0.34383462257370623,3.5221723975829526
USB,0.08950101205667518,0.17622739018087857,0.06130268868377621,0.06252896121241856,0.11353358083023965,0.04789922568592704,0.19070693459037613,0.5706607128090632,0.13517389745428468,0.5853355426677714,0.3416708354177089,0.001805257813381474,0.027055691435250315,0.03646710676075575,0.06608996539792386,0.0740211311373524,0.009170571902866125,0.2411514865502596,0.8093746097696648,0.02345714912482081,0.09964412811387902,0.08236308753773179,0.17392080976481097,0.044140712525207265,0.025731337442520298,0.01178781106144506,0.2823071784237566,1.776946615093707
WFC,0.3860189503945554,0.5461794019933556,0.08976833133945178,0.203069207076076,0.1923725953425582,0.1424493465906611,0.22743541486718225,0.4814355412221947,0.13230548583721763,0.5573736536868269,0.3546773386693347,0.0012636804693670319,0.036059825544901614,0.034600500796722056,0.007958477508650516,0.0675264139216905,0.01239147360843825,0.24437627811860946,0.8089500391649356,0.10239418009662428,0.14946619217081847,0.0599396291504959,0.21500446561476633,0.04369258346403765,0.027394579786713627,0.013230535726199213,0.28166205262476085,2.540482894932751
ZION,0.08301798234034441,0.0351421188630491,0.018702900006112626,0.005478779949300842,0.09089886376420296,0.0008991471196738631,0.015376568242782855,0.5976184569585711,0.1384008605234851,0.6283140016570009,0.29014507253626814,0.0014667719733724473,0.03805112443453604,0.027543819713180057,0.021799307958477503,0.10344934742075824,0.007947584140089024,0.25892716690262707,0.8083234001975275,0.01043276858639812,0.15302491103202842,0.07028891763691247,0.1815123548675201,0.03293748599596684,0.01956755699050973,0.01196293948895857,0.2609708820335377,2.59502120063554
ALGN,0.01864032385813606,0.032262827611664824,0.02015421291162011,0.007168751873960804,0.06596467544155699,0.02125653627578501,0.006045001253834326,0.40783924584470355,0.31803513804230904,0.4227423363711682,0.3001500750375188,0.016788897664447706,0.09733555550745653,0.16253129979512862,0.09480968858131486,0.01507147296457427,0.11816706086292253,0.24429762466572286,0.8533301547298755,0.0066677890182994335,0.3309608540925267,0.10961621388529541,0.2257219410538851,0.17006497871386958,0.19924664905586537,0.11304123023550602,0.3089563335145314,5.3219364857749865
HCA,0.1501657426149198,0.18390550018456997,0.09638743592654365,0.16575353667511653,0.19642254471819104,0.06186655958377345,0.02282231774441537,0.404448854709336,0.49802796701326635,0.4322700911350456,0.3181590795397699,0.006607243596976194,0.4725222397783597,0.0348281356703847,0.043944636678200685,0.015537600994406462,0.10068164122754182,0.3690420009438415,0.8076490821782515,0.001530479499227108,0.3238434163701068,0.10306166451056491,0.059541530217326596,0.023302711180820074,0.05390861950885432,0.10290046033758088,0.47245779273390864,5.21285987436941
IQV,0.0388395083458007,0.0499077150239941,0.0416182750159365,0.0369885790607027,0.08752390595117561,0.03159236336019135,0.01993596579438637,0.3893161333002564,0.2739333094299032,0.41311101905550957,0.30965482741370687,0.014374365339049983,0.1638925564381723,0.07489187343501023,0.052595155709342555,0.009477936606587944,0.07560488313672489,0.25688217712757594,0.8184222774693776,0.0041067866562594065,0.23843416370106757,0.11410090556274258,0.1776421554033939,0.059377100604974226,0.08340671167204775,0.0823395490026019,0.42587565128382043,3.903940537502474
ISRG,0.03326586288832175,0.043779992617201925,0.09155845856947004,0.01512797448687546,0.08066149173135337,0.09545799760809406,0.04119162388009798,0.4851567022244274,0.37002509860164934,0.5571665285832643,0.3601800900450225,0.020534807627214265,0.03363563559230319,0.36717505121784655,0.12906574394463668,0.07799875699192045,0.11646663042999221,0.24429762466572286,0.860039278457015,0.008366621262441523,0.20996441281138795,0.12876239758516606,0.18484668055969042,0.38471879901411604,0.26861363858722237,0.11010574421242243,0.4303558910974777,3.4676340918801642
UHS,0.02314529613658365,0.05086747877445552,0.008767257263113771,0.034589909232153083,0.0773990325120936,0.004626679353661624,0.004620189518958229,0.34954105680972464,0.29365363929723914,0.3876346313173157,0.3171585792896448,0.002549926661401332,0.4127616285361788,0.017072615524698385,0.19480968858131487,0.016935985083903045,0.04971279987072322,0.2868491426773636,0.8082620985594114,0.0005254646280679736,0.19928825622775803,0.03406640793445451,0.3428103602262579,0.011427291059825227,0.05033754035808629,0.051758789779171394,0.33183131141798744,3.3040191747717973
AAL,0.044379301240869494,0.09723145071982281,0.031698350463249994,0.05911085670673536,0.07361907976150299,0.005351234799612407,0.035575712595842336,0.27032167369552634,0.19024740050197203,0.2805095277547639,0.2481240620310155,0.0018323366805821958,0.20696521720309077,0.01024356931481903,0.0,0.21336233685518952,0.002725095855797622,0.1817681296208904,0.8064344015711382,0.013163144013019278,0.20142348754448397,0.037516170763260026,0.2068353676689491,0.0,0.006408374914391935,0.0015803255720861957,0.1243733547226297,3.33674215819347
ALK,0.020798498049224092,0.03019564414913252,0.002768147960564807,0.025158775588082972,0.0679379007762403,0.0018244829904061873,0.01299301652275013,0.31745637972380714,0.17210469702402292,0.35180198840099425,0.3171585792896448,0.0026627552747376737,0.16852449081188717,0.010015934441156386,0.09889273356401382,0.00668116842759478,0.014999045114659692,0.21629699543809977,0.826970450339997,0.009733849615084406,0.29537366548042704,0.050625269512721005,0.17654063709437334,0.008738516692807528,0.01648566676450445,0.014648242044165719,0.25339260175773676,4.776553428747097
AXON,0.019111766258910503,0.018151642672572906,0.007274029183440014,0.003930547605418813,0.0648475419057262,0.00792646198702784,0.012023384643442447,0.4573058794343835,0.41168877733954823,0.5010356255178128,0.3168584292146073,0.020692767685885145,0.043367026687734025,0.22717960391531983,0.11467128027681661,0.03648228713486638,0.06722760059349796,0.24823029731005194,0.9246898023589778,0.004756730283597852,0.26334519572953735,0.11047865459249677,0.14280440607323608,0.22989020838001345,0.28661579101849133,0.0748715724864901,0.5067980696746881,4.285708677421997
BA,0.14092522514594152,0.05537098560354374,0.15477178060899255,0.19761768473846322,0.07008662391720104,0.12142850907440224,0.06763359668075859,0.27106590589597285,0.08856220867694513,0.272887323943662,0.3751875937968984,0.0033803452555568095,0.2578515616545096,0.04871386296380606,0.2231833910034602,0.01507147296457427,0.07537717970942104,0.1571495988673903,0.0,0.011590831407479964,0.2526690391459075,0.10840879689521346,0.0075617743376004826,0.038763163791171854,0.125183445846786,0.07811144839549002,0.22903540501157643,4.122093760313631
CTAS,0.054781601102995105,0.03559985234403839,0.04276220997755791,0.02981437566440428,0.09800877489031387,0.04083699248382845,0.009637046624905964,0.4955428760439924,0.643169594836859,0.5511184755592378,0.3013506753376688,0.028838993568769043,0.2850154758555009,0.13134532210334623,0.10588235294117646,0.024580484773151022,0.17630121490796372,0.4127733207487809,0.8256308960256105,0.008517628573031932,0.2790035587188612,0.22259594652867615,0.2396129800535874,0.12771678243334078,0.15311613345073866,0.1851899726466075,0.5048258687297458,4.525677222514268
DAL,0.10719000264014786,0.08423772609819122,0.040081385296506185,0.1489355902635811,0.13702328720890988,0.021596990039545017,0.0776921342793239,0.3562391466137435,0.2567228397275009,0.39125932062966035,0.34667333666833416,0.0070630711948550156,0.1816194454665483,0.013202822672433417,0.008304498269896193,0.0040397762585456815,0.012553069589105492,0.24956740600912383,0.8100216826164447,0.004759791242596305,0.20996441281138795,0.01681759379042691,0.12185174158975887,0.006946000448129061,0.014039722140690734,0.010841283607979185,0.2729924237333432,3.4676340918801642
DE,0.09853618469300947,0.11974898486526395,0.15239658740623663,0.15959331643361407,0.2099223759703004,0.10703342557593429,0.0314915055890615,0.4535681799388076,0.4091072068841879,0.49109362054681027,0.4332166083041521,0.01171161006431231,0.42416830804528033,0.062144320509902116,0.04048442906574394,0.02781230577998757,0.1440444535852272,0.4468302658486708,0.8112477153787646,0.006693297009953219,0.12811387900355875,0.2151789564467443,0.31158082762727,0.0450369706475465,0.049212405831131976,0.1643330108746414,0.5525663818680089,2.213253060716019
DOV,0.02123852269060401,0.035437430786267994,0.016294523957141732,0.02008885981410309,0.0773990325120936,0.013862578893612566,0.014558409682133998,0.41858926651782025,0.39440659734671923,0.46043910521955267,0.2696348174087044,0.008755500394900147,0.12313586286011123,0.05554290917368541,0.04186851211072664,0.01880049720323182,0.04961363870076831,0.2717476797231399,0.8136997809034044,0.0009897100761668632,0.2241992882562278,0.0866752910737387,0.18341768383447454,0.04974232578982747,0.06026807553076998,0.05471512442457802,0.4405402540910106,3.6857873146913196
EMR,0.04265305523775998,0.07323735695828719,0.048953430495035664,0.05364297980210974,0.11643604454944315,0.041814705856677695,0.06936490125104804,0.44157777226494666,0.3259232699892434,0.9939933719966861,0.1770885442721361,0.009319643461581859,0.07038808683794723,0.06077851126792624,0.12768166089965396,0.03387197016780609,0.028767757194693773,0.25169104923706154,0.8113952933964513,0.008800257120555871,0.24911032028469754,0.08926261319534283,0.19032450133968445,0.05467174546269325,0.0766069856178456,0.03201931416372006,0.39726151104688107,4.067555454610842
ETN,0.054973745196397666,0.06363971945367294,0.07963883091593388,0.05707743887480579,0.10721115986050175,0.07229841208872749,0.04726068862101021,0.4095757876457455,0.31660093223377556,0.46313173156586585,0.3456728364182091,0.010199706645605326,0.1124001644986039,0.09469610744366036,0.09134948096885813,0.020665009322560598,0.06848731471551762,0.2631744533585025,0.8242232287799839,0.0016478162608345196,0.14590747330960857,0.14790858128503667,0.21813039595117598,0.08716110239749048,0.10762156344780352,0.06651961438388151,0.537176829083894,2.4859445892299634
FDX,0.1357916043298425,0.1929125138427464,0.08208388274230027,0.2427017744705209,0.1771852851839352,0.05490035180222255,0.02617980744144341,0.33936988340362195,0.26855503764790245,0.38142087821043913,0.23261630815407705,0.004738801760126369,0.7608926213718317,0.017527885272023674,0.03702422145328719,0.018178993163455566,0.08578542991876129,0.3345917885795187,0.8090113408030515,0.013871245861328355,0.23131672597864772,0.21690383786114706,0.3933908901458768,0.012323549182164464,0.05542510517561882,0.08196427380078723,0.34273942818187025,3.7948639260968973
GE,0.09604271172518994,0.14964931709117757,0.10175781761659841,0.21759751410581404,0.16211047361907976,0.10367253585676499,0.13498096451522207,0.34714297527495247,0.18608820365722478,0.46095691797845906,0.3741870935467734,0.007830305765542143,0.15322179173610956,0.026633280218529475,0.114878892733564,0.016314481044126788,0.03621219021315979,0.2855120339782917,0.8069111920898182,0.010050148711591343,0.1779359430604982,0.013367830961621389,0.1695147365287288,0.029576518037194712,0.2511495939731924,0.03150643805457335,0.38824649684401813,2.9767893405550625
GNRC,0.007589104989879435,0.023994093761535624,0.00567601316835055,0.007959222612914657,0.0634118573517831,0.0044258989288800815,0.004677181988353273,0.34755643760853383,0.23771961276443165,0.3838028169014085,0.1705852926463232,0.008123660160216633,0.13287591177680136,0.05212838606874573,0.072318339100346,0.034648850217526415,0.04534970839270761,0.24469089193015578,0.8191034067817775,0.001530479499227108,0.18861209964412812,0.11366968520914186,0.19991068770467402,0.046381357831055334,0.09705508267292828,0.04343601974781506,0.4563640150075736,3.1404042576634295
GPN,0.038399483704420784,0.0513842746400886,0.037549010190626717,0.022269468749148195,0.0993362582967713,0.023709549291594283,0.02953096464187199,0.4586124204085008,0.1993546073861599,0.42533140016570015,0.32066033016508255,0.0021437436533905,0.0681370533105344,0.11199635784202139,0.02145328719723183,0.01367308887507769,0.035011238265928224,0.2089035708667611,0.8251314011965172,0.0037139635847911155,0.10676156583629892,0.042690815006468305,0.33810657933908905,0.07573381133766524,0.03781430388416006,0.03928297418106611,0.3148618868656154,1.8860232264992844
HWM,0.017307635894276748,0.024584717607973424,0.01662635241929146,0.01387412434922452,0.07301158735515806,0.013775283056751023,0.048556317425257546,0.4238815843876623,0.33954822517031197,0.42471002485501247,0.3746873436718359,0.011237729888299675,0.025086037098764093,0.08399726838151603,0.024913494809688578,0.031385954008701054,0.014095576677292826,0.22203869749882024,0.8215781766168306,0.0006121917996908432,0.19572953736654808,0.00646830530401035,0.11107472462042275,0.07282097244006273,0.12185696115839936,0.012821902728667688,0.48330491581975454,3.249480869069008
IR,0.021091847810144036,0.02997416020671835,0.020555899997380302,0.014582822253114183,0.07458656766790416,0.019405864534320357,0.04801805521430435,0.4133796411146945,0.26102545715310144,0.44852941176470595,0.36868434217108553,0.005393207717477153,0.027034046882102113,0.09651718643296152,0.05640138408304497,0.03262896208825357,0.019924049889086394,0.22534214252005666,0.8215214158407974,0.0014335491309427244,0.1800711743772242,0.00301854247520483,0.15349806490026796,0.09276271566211068,0.10047940514626746,0.019080659150043363,0.48878398366536835,3.009512323976736
LUV,0.04910674997799877,0.05692137320044297,0.010679637084450341,0.06547278327472945,0.07818652266846665,0.013478477211421789,0.07205241280785434,0.30017365418010417,0.1384008605234851,0.3596727423363712,0.3061530765382691,0.003091504005415774,0.0842189562996472,0.007967220578192581,0.009342560553633215,0.016314481044126788,0.009111809728078036,0.22148812332861417,0.8059916675180783,0.010381752603090549,0.16370106761565834,0.030616645105648987,0.13810657933908904,0.014340129957427738,0.04490754329321984,0.009565347921809325,0.1950539595798419,2.758636117743907
NDSN,0.033631728710141105,0.0233296419342931,0.00908162106936088,0.02060130291383869,0.08543608954888063,0.008572451179803235,0.020567442355283454,0.49352517985611516,0.3926138400860523,0.43728251864125933,0.328464232116058,0.011824438677648652,0.09728360857990084,0.12542681538811745,0.07716262975778546,0.019608452454940955,0.08398951095180032,0.2548529180431022,0.8200569878191375,0.003907824321359882,0.25480427046263343,0.08495040965933592,0.1335814230425722,0.11987452386287249,0.1034634575873202,0.09093752084862232,0.4493575580397979,4.154816743735304
PH,0.04009651207134266,0.04584717607973422,0.053398185422251714,0.02725761168806389,0.09065136685791428,0.04248688380051155,0.011956006879624306,0.48014553874142074,0.37561850125493007,0.5053438276719138,0.3215607803901951,0.011170032720297866,0.23567888140949328,0.07511950830867288,0.06643598615916954,0.0427905531385954,0.13405488387125206,0.3386974988201982,0.8219641498938574,0.00971344322176138,0.3195729537366548,0.20258732212160413,0.24336409645727897,0.06161774591082232,0.07049212405831132,0.13287660951364333,0.5088552332360873,5.1474139075260625
