,Operating_Cash_Flow_(ttm),Gross_Profit_(ttm),Enterprise_Value,Revenue_(ttm),EBITDA,Market_Cap_(intraday),Float_8,Operating_Margin_(ttm),Return_on_Assets_(ttm),Profit_Margin,Quarterly_Revenue_Growth_(yoy),Price/Book_(mrq),Revenue_Per_Share_(ttm),Enterprise_Value/Revenue,PEG_Ratio_(5_yr_expected),Current_Ratio_(mrq),50-Day_Moving_Average_3,Diluted_EPS_(ttm),Enterprise_Value/EBITDA,Total_Cash_Per_Share_(mrq),Beta_(5Y_Monthly),Forward_Annual_Dividend_Rate_4,Book_Value_Per_Share_(mrq),Price/Sales_(ttm),Forward_P/E,200-Day_Moving_Average_3,LogReturn,Cost_of_Equity
OMC,0.04577117966041426,0.12182119728320959,0.003926693186258495,0.02809485928861505,0.03784267888169325,0.0038984009728119866,0.009894212026650064,0.2734663710273466,0.23060978549047967,0.6436215587436991,0.27119918004783056,0.004615924941046611,0.0005819347088439611,0.06435394670688788,0.04619312906220984,0.043452021726010856,0.013504274068887158,0.06598335148591879,0.4963795049695767,6.409121509684445e-05,0.4549618320610687,0.15688622754491016,0.0008121145000195652,0.05711206896551724,0.03848219954094837,0.014410334852867683,0.5610045890575379,7.216411103337449
T,0.10158307405102676,0.3869057021007739,0.07895343697753521,0.08897171946162012,0.11165692623598167,0.031814723535417255,0.1147180112013791,0.3753880266075387,0.253410460351892,0.6638076773943389,0.22958660744789888,0.0004114193969193718,0.00025882160556893306,0.09904474610356963,0.21587743732590528,0.05769462884731441,0.0009066707183342361,0.05806363777812353,0.5072822884832465,4.46218712659014e-05,0.2580152671755725,0.15089820359281436,0.0007618766444881923,0.04094827586206897,0.011476290472237142,0.0013971133895712487,0.3774680201018515,4.200695401384708
TMUS,0.17814916881500575,0.2987284789132838,0.08319080654149931,0.12529953750679818,0.2424577475912178,0.051079132012407255,0.035145313639888,0.40847499384084746,0.2559652928416486,0.6575029081039162,0.24735223778612916,0.0018764738347298178,0.00027858724081536164,0.1649069884364002,0.002553389043639739,0.047073023536511764,0.02089471389501777,0.062042943830714174,0.5040059469728255,6.238182002844921e-05,0.32061068702290074,0.20853293413173649,0.0008381499253212524,0.109375,0.07491331738047564,0.025064744279028914,0.7040836154628229,5.159178686501471
TTWO,0.025878744777313542,0.12657558047701783,0.006556232424364714,0.0074313002250795636,0.031590586005370395,0.006957946690423395,0.009925659408305419,0.07464892830746489,0.0906242468064594,0.5456766188445134,0.44584899214212503,0.002267823992775074,0.00013712004797768046,0.2594268476621418,0.10654596100278552,0.036813518406759206,0.022054063338133676,0.042282557958612105,0.6070042124390846,6.615580914049062e-05,0.42748091603053423,0.2502994011976048,0.0008319441739803073,0.23814655172413796,0.21741466035063728,0.020816610883096824,0.4877676462133721,6.795613563530087
VZ,0.11001048982131745,0.41774601168851677,0.09788227607279436,0.09128948897801606,0.17652819459800978,0.04427074866205838,0.17325495678213074,0.4313377679231337,0.26898047722342733,0.68004652966266,0.22193372053296895,0.0008930811298981487,8.665617062414088e-05,0.11060834590246355,0.14438254410399257,0.07893783946891972,0.0041749791911638405,0.061510035786525585,0.4908455163679413,3.4365500855530024e-05,0.38167938931297707,0.11736526946107784,0.000741656238035613,0.04956896551724139,0.017287688626263606,0.005160611246573476,0.3510977055610902,6.094284330517824
AAP,0.02940972530891635,0.13050860843468645,0.00017615670900833404,0.016847238885438074,0.02970549676196493,0.0,0.003664192890854668,0.24402562207440254,0.2282477705471198,0.6411787514540519,0.26067646053980187,0.0010737042797651897,0.0008473695241467248,0.03117144293614882,0.01044568245125348,0.0724200362100181,0.010734717065888041,0.06912245215497122,0.4994080559455961,4.229087799081699e-05,0.732824427480916,0.05389221556886227,0.0008063741800291911,0.015086206896551727,0.029056990770132338,0.021997910009238366,0.20128160235860593,11.471141783611856
AMCR,0.0371588585652058,0.12205812667824988,0.004439149067010012,0.02285090575776923,0.03782972674143105,0.0033651751516767356,0.09286399071092724,0.29145109632914507,0.2706676307543987,0.6525397440868553,0.25247693884523403,0.002889970397872661,2.9135119806387418e-05,0.06686777275012569,0.0861652739090065,0.07423053711526854,1.9817939198562553e-05,0.057297339349618795,0.5024366069216155,3.995988471573259e-06,0.5419847328244275,0.015718562874251496,0.0006864250511012019,0.04741379310344828,0.05420715925184352,0.00012305199230641098,0.46336628060941426,8.548936646060751
AMZN,0.5088452306871722,0.9999999999999999,0.45551562670151363,0.843679322616407,0.4740167430105828,0.43751178624147324,0.5722137556194687,0.2048534121704853,0.19450469992769343,0.6303606048856145,0.28834984625896826,0.008178214841202146,0.00022017826253684206,0.13071895424836602,0.1139740018570102,0.053108026554013275,0.01935717211219596,0.056850007779679475,0.5520773106467332,6.937479985370241e-05,0.8549618320610687,0.19386227544910178,0.0007213898630545821,0.1320043103448276,0.38618938321043117,0.018026170319102214,0.5491259261444204,13.34135307164456
AVY,0.032608231842830473,0.12039962091296792,0.003366194566686524,0.012501421042195687,0.03182751540041068,0.003439956821713996,0.0050093005312952365,0.30881990638088197,0.32031814895155464,0.6530050407134548,0.21899555859241546,0.006853645075510511,0.0004675955497815607,0.102061337355455,0.07404828226555246,0.06336753168376584,0.026736051473794077,0.06951143612883148,0.5174692326753118,3.44099007274364e-05,0.6259541984732824,0.2215568862275449,0.0007499190810247602,0.0894396551724138,0.09088245348439712,0.03162246891517363,0.6315063639172414,9.834706906583236
AZO,0.05342697128633657,0.1443689780445427,0.015207128261301252,0.02635975127564642,0.052677302163955136,0.013223350088762591,0.0010745583043368103,0.4150036954915003,0.4839720414557725,0.6832105467235362,0.2760505637171165,0.05167628317696051,0.0041908788761502135,0.15635997988939165,0.023676880222841222,0.045262522631261314,0.40458818322345386,0.3026684300606815,0.5187357176289198,0.00019380544087130305,0.4045801526717557,0.37574850299401197,0.0,0.14547413793103448,0.06666015529618596,0.4679970164624635,0.859980522811963,6.444948947023956
BALL,0.03324739976886835,0.12111040909808876,0.006412104207903351,0.02315672256896036,0.03782972674143105,0.004516162594858923,0.01978829673596549,0.27974870657797485,0.24415521812484942,0.6387359441644048,0.2353946019815511,0.004445336410616627,0.00020454703952960563,0.08647561588738059,0.028319405756731662,0.04345202172601086,0.0075935737029158784,0.05883382604636689,0.5223424465185429,1.9868942678100375e-05,0.5038167938931298,0.038922155688622756,0.0007113629777861108,0.059267241379310345,0.07930849245494945,0.008337245755652822,0.5742260745346949,7.964495618550532
CMG,0.041781491688150055,0.12422997946611909,0.015594673021119589,0.013756879530243488,0.03632917390617595,0.016110572827592484,0.0016659473237259671,0.368440502586844,0.4622800674861413,0.6737107405971307,0.3026990092244619,0.018965430736039336,0.00153403342713917,0.29964806435394675,0.037604456824512536,0.09354254677127338,0.33875629219569553,0.12805352419480318,0.5613281572643924,0.0005452304270102179,0.8931297709923665,0.30329341317365266,0.0009661722770585267,0.30926724137931033,0.20662206377887382,0.3253683987338897,0.9304480040248383,13.925794099154782
DPZ,0.030884434171926396,0.11550308008213551,0.003651248150354555,0.00607926800718193,0.02909366608750592,0.003137578764606811,0.0021427507419417673,0.3927075634392707,0.8884068450228972,0.6678557580457541,0.24325247693884525,0.00784707239977924,0.0005716495490900871,0.20764203117144295,0.057103064066852366,0.08569704284852141,0.05459016501737373,0.08178388050412323,0.5340987307618181,2.3975930829439555e-05,0.549618320610687,0.34131736526946105,0.00033666201024627003,0.16379310344827588,0.12750891243834545,0.0621128595011283,0.5709009772585188,8.665824851562796
EBAY,0.05129344830651614,0.13903806665613647,0.005287904119504711,0.014819190558591627,0.044068867477491704,0.006112588681306534,0.03368180087823497,0.4627987188962798,0.32610267534345627,0.6794881737107406,0.27297574308165357,0.0038231900055190407,6.742699155192516e-05,0.11664152840623429,0.036443825441039926,0.14544357272178635,0.0058413375787763075,0.06064260152481717,0.501252718812808,0.00014840657184704022,0.9236641221374047,0.05389221556886227,0.0007065075519684269,0.12176724137931036,0.033256824730185076,0.006434672643838315,0.5437509145201944,14.39334692116296
GPC,0.035914303493643884,0.14148633707155267,0.005755520110690469,0.03564692496287183,0.038619491391565314,0.005735428954162087,0.008816088836943415,0.26570583887657057,0.30392865750783327,0.6477316789453276,0.2753672702425692,0.004836686568661884,0.0007330951097950053,0.05077928607340372,0.03365831012070566,0.06698853349426673,0.02483187781579886,0.07266220631709974,0.5083285151840532,4.162487991222145e-05,0.5877862595419847,0.26347305389221554,0.0007613824828073393,0.04579741379310345,0.06582995555989646,0.029947068712232506,0.6386040591989497,9.250265879073016
HAS,0.028775891190328032,0.122453009003317,0.0015245562452357616,0.007978551360895272,0.030041857526457112,0.00148587926987079,0.008231702270959297,0.3350578960335058,0.2704266088214028,0.6353625436215588,0.2087461564742057,0.0026993126285685615,0.00017249840774257946,0.10457516339869281,0.020659238625812443,0.0784550392275196,0.00868356035883682,0.057705772522172086,0.5047768508576305,2.9525914817735748e-05,0.4503816793893129,0.18862275449101792,0.0007347207363055012,0.07812500000000001,0.05308394784392244,0.0092875857577731,0.33622783427260133,7.14627818003622
HD,0.17201529024802206,0.319341336281788,0.11986343050777971,0.24950944971532235,0.23321750118464696,0.10712636801685514,0.0635810037444028,0.3606799704360679,0.6146059291395518,0.6688639007367196,0.2418858899897506,0.9248507350358737,0.0006906410780771266,0.11714429361488185,0.04526462395543176,0.07423053711526854,0.049184822100965794,0.08798817488719465,0.5127336802400814,1.354196093144271e-05,0.6183206106870228,0.6047904191616765,0.0006791562775398171,0.11045258620689656,0.09088245348439712,0.05574444562237805,0.6534755816638971,9.71781870108119
LOW,0.09449728864787982,0.23831148317801293,0.053151283381696356,0.15293571986549145,0.13410203759279732,0.042843394177434144,0.03717347878065641,0.3306233062330623,0.5328994938539408,0.6529662659945715,0.23744448240519306,0.009249912197079924,0.0007046999295392563,0.08496732026143791,0.029247910863509745,0.07302353651176824,0.034714423496148714,0.07633810487007935,0.5128713416480822,6.360281650587437e-05,0.717557251908397,0.3083832335329341,0.0006067271148985092,0.0738146551724138,0.06876007227621234,0.03719956382801496,0.7566419571002765,11.237365372607767
MCD,0.050868983909680865,0.16308640025272467,0.08037229919736598,0.03775545139792647,0.12509872058126675,0.06767090862980472,0.0462900365273433,0.7388519339738852,0.4027958544227525,0.7553702985653353,0.3026990092244619,0.007704580803773018,0.00013531644532299933,0.5314228255404726,0.06197771587743733,0.1505129752564876,0.046486279380094864,0.07414034541776879,0.5347319732386222,5.605483828179155e-05,0.38167938931297707,0.4341317365269461,0.0006553962943964765,0.4709051724137931,0.11354202275723982,0.050638734495448964,0.6863631447721938,6.094284330517824
NKE,0.07778469197261978,0.13241194124151,0.05158829294540423,0.0812619166952753,0.07581740641288895,0.0529974444177109,0.0769493238812944,0.3158413402315841,0.3774403470715836,0.6655680496316402,0.2726340963443799,0.011399327680497714,0.00013503896799150992,0.15987933634992457,0.04108635097493036,0.16173808086904043,0.016295300506018046,0.062315232612416366,0.5421106247074694,7.714477743731708e-05,0.7480916030534351,0.08083832335329341,0.0007043815075275476,0.17403017241379312,0.12496947795087168,0.01960880825092005,0.5583651306924606,11.704918194615944
NVR,0.04526473464307938,0.12205812667824988,0.003574379768241828,0.015108911748141118,0.038619491391565314,0.005280236180022239,0.00012795392131024816,0.42251786154225174,0.6818510484454086,0.6890655292749127,0.21933720532968912,0.00438512869399428,0.01441147890423092,0.08898944193061839,0.03946146703806871,0.43210621605310806,1.0,1.0,0.4989675394399933,0.009118845692130177,0.6793893129770993,0.5,0.004337791456990321,0.11099137931034485,0.056258240953264635,1.0,0.7221717164416834,10.652924345097546
ORLY,0.05618277180193795,0.140064760701311,0.01775339341878535,0.023317678785376748,0.04959722002843152,0.016829127135341817,0.003725941798153644,0.4215323971421532,0.5126536514822849,0.6847227607599844,0.2931329005807995,0.04783302393256736,0.001115551365031234,0.20261437908496735,0.030872794800371403,0.0392275196137598,0.15239169496227986,0.1233079197137078,0.5238291897249524,1.0322970218230918e-05,0.549618320610687,0.23353293413173648,0.0006007224758695391,0.19989224137931036,0.10411681398642378,0.16170356964364146,0.8092036499361892,8.665824851562796
PKG,0.046009600853409195,0.11921497393776653,0.0026615677306531887,0.011744926825038676,0.03609224451113568,0.0030530429636951247,0.0054899234695501495,0.36757822123675776,0.2750542299349241,0.6690189996122528,0.2128459173214896,0.00308062816717676,0.00039341660983005993,0.09451985922574158,0.09642525533890436,0.06529873264936632,0.020531385009710787,0.07445153259685701,0.5102007103328652,5.738683443898264e-05,0.5954198473282443,0.35329341317365265,0.0007993065187797813,0.08674568965517242,0.07408311764418615,0.02325114722318981,0.6024479279969747,9.367154084575061
ROL,0.030307582896257446,0.11641130942978992,0.00407082140271986,0.003439586057953219,0.027301216237561203,0.005085153562533733,0.016287706620119444,0.40206947524020686,0.48493612918775614,0.6801085692128732,0.3071404168090195,0.014379609653303899,9.341736826809935e-06,0.35294117647058826,0.07567316620241413,0.04646952323476162,0.005301298735615478,0.057589077330014005,0.5619613997411964,3.2189907132117922e-06,0.3969465648854961,0.01796407185628742,0.0006859366354864053,0.36907327586206895,0.20764760462958437,0.005438898059943359,0.6184733277870142,6.328060741521912
SBUX,0.07173971019646191,0.144053072184489,0.04143205795876011,0.055187009635820954,0.07368504185752645,0.03631788062244361,0.07122004382262657,0.3519339738851934,0.4169679440829116,0.6690965490500194,0.29894089511445165,0.009880086297727159,0.00012347741251278477,0.1965811965811966,0.027158774373259052,0.04465902232951117,0.014875014863454399,0.062023494632021156,0.5305745987169955,3.474289976673417e-05,0.6030534351145038,0.1377245508982036,0.00065717757487397,0.17834051724137934,0.10411681398642378,0.01720456163201018,0.7007118183684713,9.484042290077104
SEE,0.0313521201884612,0.117911862265045,0.0010601431033046998,0.00778540390119561,0.030721844890222713,0.0006827891612097726,0.00903698441253872,0.365730475486573,0.34297421065316946,0.6552927491275687,0.239494362828835,0.01816266118107471,0.0001601044202693861,0.09401709401709402,0.048514391829155054,0.06940253470126734,0.005236890433220151,0.061420569472537725,0.5039784146912254,2.2976933711546243e-05,0.8549618320610687,0.038922155688622756,0.0006850172649173763,0.05711206896551724,0.04468427992381696,0.006883339138863229,0.46303069805186114,13.34135307164456
TJX,0.07440661392123744,0.16537671773811402,0.031801090249886296,0.0797972151258862,0.06839361870162691,0.03084906457884914,0.07312980384218251,0.29440748952944074,0.4121475054229935,0.6564947654129507,0.26750939528527506,0.014921479102905023,0.000182950053895347,0.10105580693815987,0.04271123491179201,0.07000603500301748,0.011941959862067144,0.06233468181110938,0.5228104953057459,4.817386101841096e-05,0.5954198473282443,0.07859281437125748,0.000694153509947101,0.10183189655172413,0.10377496703618692,0.012907207439155525,0.6512207617260123,9.367154084575061
TSCO,0.03929238154502623,0.13054809666719316,0.00672918628411835,0.022577280189861375,0.03696098562628336,0.006561278701530098,0.0068674970303231695,0.2962552352796255,0.4104603518920222,0.6563008918185342,0.28083361803894774,0.011218704530630674,0.0006019870706662619,0.09200603318250376,0.0457288765088208,0.09414604707302353,0.03428998929831283,0.07489886416679632,0.5162853445665041,6.260381938798105e-05,0.5114503816793894,0.2874251497005988,0.0007329107254977256,0.08405172413793104,0.08673145480294964,0.04034969483105908,0.8268690602052134,8.081383824052576
YUM,0.039914659080807185,0.1239930500710788,0.013391112733888069,0.010070982174308275,0.04130469120202179,0.010992905495477334,0.01771811687476685,0.571569352057157,0.7331887201735359,0.7059325319891431,0.26682610181072774,0.0048286588731122375,9.6839588689802e-05,0.3534439416792359,0.04062209842154132,0.05914302957151479,0.02064864114996895,0.0643185000777968,0.5325293907106081,1.698295100418635e-05,0.6641221374045801,0.16017964071856286,0.0005915575005095323,0.2979525862068966,0.11046540020510814,0.022662390767692987,0.6348424463487183,10.419147934093457
AIZ,0.07109965330251579,0.11374348444163639,0.0,0.015833214722014852,0.028733217501184644,0.0009103855482796965,0.003307704353870892,0.24636610002463658,0.17763316461798026,0.6398604110120201,0.2862999658353263,0.0010436004214540162,0.0008950493789409874,0.031674208144796386,0.09401114206128133,0.014484007242003622,0.019441398353789847,0.06482417924381514,0.5065609427053219,0.00013839440073215386,0.3129770992366412,0.18862275449101792,0.0009179340525147916,0.03178879310344828,0.04341456268008008,0.022037665268291207,0.5557419997260808,5.0422904809994264
AJG,0.05625394257267313,0.12529616174380034,0.014726700873096705,0.013048672178011395,0.04225240878218291,0.013938653019553781,0.013481632564718583,0.4389012071938901,0.2092070378404435,0.6759984490112446,0.3153399385035873,0.003963674677637851,0.0001747644726164096,0.28758169934640526,0.07349117920148561,0.05974652987326494,0.033422954458375724,0.06649681033141434,0.5354753448418269,4.872885941724058e-05,0.42748091603053423,0.1437125748502994,0.0008167170989307661,0.27155172413793105,0.10499584900131853,0.03552984294779567,0.8518265195141351,6.795613563530087
ALL,0.06845052893590542,0.13635286684568,0.010149829288134724,0.08673442805343239,0.004185752645711579,0.008235737834973111,0.016471680168670004,0.10458240946045824,0.10171125572427092,0.6085304381543234,0.3054321831226512,0.001324569765691636,0.0009363472551109938,0.031674208144796386,0.09401114206128133,0.021122510561255282,0.016508343352402595,0.03915123696903687,0.5047988766829106,0.00024730728651847837,0.32824427480916024,0.24550898203592814,0.0008263417595752874,0.024245689655172414,0.1614982663476095,0.02104757000711809,0.5084850492117451,5.276066892003515
AON,0.05449373277624678,0.13390459643026376,0.019393252237190205,0.019535207699591703,0.053467066814089394,0.019648070958050733,0.012401344980323106,0.5261148066026113,0.3053747891058087,0.7077549437766576,0.2784420908780321,1.0,0.00026966171998578576,0.2609351432880845,0.04294336118848654,0.06035003017501509,0.05246964552312753,0.08051968258907732,0.5212962198177362,5.638783732108933e-05,0.5801526717557252,0.16317365269461076,0.0006790413562186885,0.27262931034482757,0.09137080627044976,0.057275969649699374,0.7258404314144358,9.13337767357097
BRK-B,0.373366521468575,0.0,0.27500944840530134,0.5084719063076439,0.18654241036171218,0.24878235932917586,0.0,0.21064301552106426,0.1631718486382261,0.6358666149670414,0.3262726340963444,0.0009332196076463799,1.0000000000000002,0.1463046757164404,0.04633240482822656,0.08630054315027157,0.05418224576886998,0.0626458689901976,0.5441535200022025,0.9999999999999999,0.5572519083969466,0.3109281437125748,0.9999999999999999,0.13954741379310345,0.09210333544952874,0.05785715367490042,0.6260464406354107,8.782713057064841
BRO,0.034080362698906574,0.11783288580003158,0.004945199249252134,0.005210104438533453,0.032459327120518085,0.005029880154245324,0.013775735607730199,0.5078837152007883,0.2716317184863823,0.6987204342768515,0.33686368295182784,0.0033314936531032065,4.82810556791563e-05,0.2870789341377577,0.06638811513463325,0.06879903439951719,0.009428384573716128,0.061051034697370464,0.5205803804961316,2.46419289080351e-05,0.47328244274809156,0.013473053892215571,0.0007295205465244315,0.25808189655172414,0.11788836255310836,0.009543155280255646,0.7515434466825319,7.496942796542354
CB,0.12223308738554539,0.15289843626599273,0.02912350827295962,0.07366478328042193,0.08600537039962092,0.025715140361943282,0.025916080052047322,0.37952697708795263,0.20679681851048448,0.6759984490112446,0.34130509053638536,0.0009934273242687272,0.0005010315682260338,0.10055304172951232,0.012534818941504176,0.02232951116475558,0.030370991821797085,0.08310642601524817,0.5041766471187465,0.0001721605033169479,0.3893129770992366,0.2365269461077844,0.0010480249880323808,0.09213362068965518,0.037310152854422025,0.03675846976328583,0.598022439117974,6.211172536019868
CBOE,0.029621299671081874,0.11779339756752487,0.0026775819769266737,0.005210104438533453,0.03135365661033011,0.0033749292825511605,0.006607769667663561,0.4768415865976841,0.33140515786936614,0.6563396665374176,0.26101810727707553,0.0035923937584667097,0.00015547979807789604,0.19808949220713926,0.04396471680594243,0.06216053108026554,0.021063166378205548,0.06147891706861677,0.5379532501858428,5.3945844366238996e-05,0.2900763358778626,0.12874251497005987,0.0007744260527554368,0.19558189655172414,0.07779459881818625,0.022660497660119044,0.5673863950445779,4.691625864493294
CINF,0.04471508578540315,0.108817722318749,0.002991461203886978,0.013901740125018235,0.036724056231243085,0.0041032377211749176,0.009169394440561265,0.39701897018970184,0.23306820920703786,0.6833656455990693,1.0,0.0009532888465204957,0.00025763770228791165,0.08597285067873303,0.09424326833797585,0.06276403138201568,0.014950983630382221,0.05607203983195892,0.5065609427053219,5.2613848209047906e-05,0.3587786259541984,0.20359281437125748,0.0008802111288543246,0.09213362068965518,0.102309908678029,0.01820601553862697,0.6033735216294313,5.7436197140116905
CME,0.05422704240376923,0.13070604959722001,0.020991474015283992,0.007238152765379902,0.04999210235349865,0.021946794467456964,0.02273251009944757,0.9150036954915002,0.17739214268498435,0.8481582008530438,0.2903997266826102,0.001996889267974512,4.976093478043312e-05,0.6978381096028156,0.10190343546889508,0.05914302957151479,0.028906115816036672,0.07133966080597479,0.5193414278241237,6.093882419149219e-05,0.2290076335877862,0.3083832335329341,0.000900753315006064,0.732219827586207,0.09434975826537088,0.03230209453421981,0.5641173809909635,3.75652022047694
FDS,0.03156956173882123,0.11476382088137733,0.0032508919935174334,0.0021197450833388633,0.02829695150845048,0.003953674381100395,0.0023470950640342536,0.5629465385562946,0.39045553145336226,0.7232260566110895,0.28493337888623166,0.009352265315337917,0.0002301212002485457,0.43388637506284566,0.055478180129990715,0.1249245624622812,0.065767482725363,0.08139489653026295,0.5354202802786265,0.00015240256031861347,0.5267175572519084,0.27245508982035926,0.0008036160683221043,0.4380387931034483,0.11080724715534501,0.07673143618712991,0.7109743867669742,8.315160235056663
ICE,0.056538358965241356,0.13970936660875058,0.02335197391599567,0.01055385082355743,0.057968725319854676,0.01951801587972506,0.03538148729563975,0.801921655580192,0.1795613400819475,0.7039937960449787,0.25555175948069697,0.002197581656715669,4.273150904936822e-05,0.4142785319255908,0.022516248839368615,0.06276403138201568,0.01683699084411209,0.06107048389606348,0.5360259904738305,4.073688247409406e-05,0.6106870229007633,0.10479041916167664,0.000797180474338902,0.35344827586206895,0.08433852615129167,0.018046994502415606,0.5987587743930581,9.600930495579147
MCO,0.042937149968886125,0.1261254146264413,0.019921722364215206,0.0077210214146290574,0.0404359500868741,0.019592797549762325,0.01091300533841584,0.6053215077605321,0.34972282477705474,0.7272586273749515,0.28425008541168434,0.020039135015804524,0.00012185879474576326,0.6304675716440423,0.04967502321262767,0.09716354858177427,0.05451254475551269,0.07060059125564026,0.5554362490019547,0.00014096959330272331,0.8854961832061069,0.20958083832335328,0.00072736577175327,0.6255387931034483,0.16281681886995164,0.05587507004498024,0.6795467248110884,13.808905893652739
MKTX,0.028822473108720777,0.11354975517295846,0.0005701071673360624,0.0,0.02536218606855157,0.0017915087039361171,0.002273887596617942,0.719881744271988,0.4557724752952519,0.7604885614579294,0.2517936453706867,0.007927349355275701,7.283779951596853e-05,0.6495726495726496,0.054549675023212625,0.9999999999999998,0.04243516230892203,0.06910300295627819,0.5383387021282453,0.00014096959330272331,0.4809160305343511,0.19461077844311375,0.000766956166882077,0.7192887931034483,0.1539776334423988,0.05507807175634949,0.5464612318076385,7.613831002044398
MMC,0.057427326873499863,0.14598799557731795,0.031829915893178566,0.03357058977110046,0.06752487758647921,0.029041298990122318,0.03128632522703863,0.45898004434589795,0.3369486623282719,0.6861186506397828,0.28766655278442094,0.0072650644724298824,0.00018392122455555994,0.2433383609854198,0.04967502321262767,0.06095353047676524,0.028577468324327178,0.06885016337326902,0.5257839817185649,2.5973925065226186e-05,0.6030534351145038,0.19161676646706585,0.0007476781152627522,0.2306034482758621,0.10377496703618692,0.030569901104060337,0.7481534369887513,9.484042290077104
MSCI,0.03644768423859899,0.118188279892592,0.012571183324685641,0.002602613732588018,0.03317011530563892,0.01261534259759008,0.0047973171691245275,0.8438038925843803,0.5500120510966499,0.778480031019775,0.2992825418517253,0.10767748733129297,0.0001182053432144861,1.0000000000000002,0.06290622098421542,0.07302353651176824,0.0791066073009288,0.077252217208651,0.5629525618788028,0.00011033368168732832,0.7557251908396946,0.3922155688622754,0.0006347679172538906,1.0000000000000002,0.1869414465009523,0.09248019809477655,0.858567356577264,11.821806400117985
NDAQ,0.04960440928082496,0.12505923234876007,0.0069181543901454725,0.008638471848202451,0.038066656136471325,0.0065937924711115155,0.021539546673898288,0.5218033998521803,0.2562063147746445,0.6972469949592865,0.22992825418517254,0.0033716321308514376,3.9910489512559274e-05,0.23579688285570638,0.04921077065923862,0.09414604707302353,0.006924718254964394,0.06037031274311498,0.517661958646513,0.00012709463333198285,0.5954198473282443,0.044910179640718556,0.000714609505107994,0.21336206896551727,0.07188553010694926,0.008861636553635525,0.6250549165357854,9.367154084575061
PGR,0.09467508222953153,0.1175959564049913,0.02351211637873052,0.08876247638027884,0.04391091454746485,0.022824666246155246,0.037049980966058466,0.226779995072678,0.19498674379368525,0.6392787902287708,0.3700034164673727,0.0038833977221413877,0.0004243553322911285,0.06686777275012569,0.0,0.018105009052504527,0.019581775423113,0.061712307452932935,0.5106797720327083,3.1079910334458685e-05,0.2671755725190839,0.008982035928143714,0.0007577337308615059,0.06573275862068967,0.10113786199150265,0.02312052280058762,0.7357909852701827,4.3409612479871615
SPGI,0.05511601031202774,0.14022271363133784,0.041460883602052384,0.018231462346618987,0.06491865424103616,0.03978384845982273,0.020143512099602894,0.6075388026607538,0.2509038322487347,0.7025979061651803,0.26853433549709604,0.002990316592243239,0.0001546936123053427,0.5661136249371544,0.051764159702878364,0.04465902232951117,0.06327702836607697,0.07194258596545822,0.5521874397731339,5.416784372577085e-05,0.7480916030534351,0.248502994011976,0.000998350246974538,0.5716594827586208,0.13864335596034574,0.06567000863257054,0.6773242561999159,11.704918194615944
TRV,0.08258511867721575,0.14456641920707627,0.012523140585865187,0.06117458088651047,0.05015005528352551,0.0114025789922032,0.014433329641130626,0.26102488297610243,0.18341769100988192,0.6495540907328421,0.29210796036897846,0.0012242235713210577,0.0007531197238841573,0.05480140774258421,0.011838440111420611,0.017501508750754374,0.02696726076444397,0.07435428660339194,0.510652239751108,0.0002176703720209767,0.35114503816793885,0.27844311377245506,0.0009524391791836574,0.05010775862068966,0.04097279874981686,0.031993517999666814,0.5642740309012917,5.626731508509646
V,0.2009956440572495,0.22374032538303584,0.15838089564476557,0.050052506332138265,0.19830990364871268,0.16071881441790598,0.10241279080870697,0.9999999999999999,0.5169920462762112,0.8285769678169833,0.2962077212162624,0.012864382118308162,5.3830602308944376e-05,0.7873303167420814,0.030176415970287834,0.08750754375377187,0.03672098984000317,0.07058114205694725,0.5368794912034359,0.0001018977060251181,0.6335877862595419,0.11377245508982034,0.0007305835687448712,0.8448275862068966,0.10143087366313423,0.039974859531418015,0.6244131336919291,9.95159511208528
WRB,0.045484558627433544,0.12991628494708576,0.0031067637770560695,0.017539350616028532,0.036408150371189385,0.003742334878821181,0.012888970371983057,0.35784676028578466,0.2680163894914438,0.6692516479255525,0.3218312265117868,0.0017259545431739503,0.00017800170815045264,0.0693815987933635,0.052692664809656446,0.07193723596861798,0.008117097596744574,0.06486307764120118,0.503774675807384,7.847677359450817e-05,0.36641221374045796,0.011976047904191614,0.0007541137092459546,0.07273706896551725,0.047370220247106506,0.01042723651728786,0.6769791915250591,5.8605079195137355
WTW,0.03461641034758645,0.126994155741589,0.006114239227216531,0.013434967097410717,0.0398041383667667,0.005823216132031916,0.006539018306959547,0.4066272480906627,0.23282718727404197,0.673090345094998,0.2777587974034848,0.0016858160654257188,0.00037112593086707785,0.14278531925590748,0.01671309192200557,0.06216053108026554,0.035903499848062466,0.07600746849229811,0.5095674678560611,0.0001692745116430339,0.465648854961832,0.2305389221556886,0.0009463770794941231,0.12984913793103448,0.05430482980905406,0.042329885353405323,0.5828081957257141,7.3800545910403095
